departure,arrival,travel_time_seconds,distance_km,emissions_kg_co2,transport_type,route_details
Nantes,Reims,34594,1029.772,1544.658,car,"{'one_way_distance_km': 514.886, 'one_way_duration_seconds': 17297, 'one_way_emissions_kg_co2': 772.329, 'travel_steps': [{'step_type': 'car', 'from': 'Nantes', 'to': 'Reims', 'distance_km': 514.886, 'travel_time_seconds': 17297}, {'step_type': 'car', 'from': 'Reims', 'to': 'Nantes', 'distance_km': 514.886, 'travel_time_seconds': 17297}]}"
Nantes,Rennes,7966,214.552,321.828,car,"{'one_way_distance_km': 107.276, 'one_way_duration_seconds': 3983, 'one_way_emissions_kg_co2': 160.914, 'travel_steps': [{'step_type': 'car', 'from': 'Nantes', 'to': 'Rennes', 'distance_km': 107.276, 'travel_time_seconds': 3983}, {'step_type': 'car', 'from': 'Rennes', 'to': 'Nantes', 'distance_km': 107.276, 'travel_time_seconds': 3983}]}"
Nantes,Strasbourg,58110,1727.94,2591.91,car,"{'one_way_distance_km': 863.97, 'one_way_duration_seconds': 29055, 'one_way_emissions_kg_co2': 1295.955, 'travel_steps': [{'step_type': 'car', 'from': 'Nantes', 'to': 'Strasbourg', 'distance_km': 863.97, 'travel_time_seconds': 29055}, {'step_type': 'car', 'from': 'Strasbourg', 'to': 'Nantes', 'distance_km': 863.97, 'travel_time_seconds': 29055}]}"
Nantes,Saint-Étienne,41456,1316.86,1975.2899999999995,car,"{'one_way_distance_km': 658.43, 'one_way_duration_seconds': 20728, 'one_way_emissions_kg_co2': 987.6449999999999, 'travel_steps': [{'step_type': 'car', 'from': 'Nantes', 'to': 'Saint-Étienne', 'distance_km': 658.43, 'travel_time_seconds': 20728}, {'step_type': 'car', 'from': 'Saint-Étienne', 'to': 'Nantes', 'distance_km': 658.43, 'travel_time_seconds': 20728}]}"
Nantes,Toulouse,38452,1197.968,1796.952,car,"{'one_way_distance_km': 598.984, 'one_way_duration_seconds': 19226, 'one_way_emissions_kg_co2': 898.476, 'travel_steps': [{'step_type': 'car', 'from': 'Nantes', 'to': 'Toulouse', 'distance_km': 598.984, 'travel_time_seconds': 19226}, {'step_type': 'car', 'from': 'Toulouse', 'to': 'Nantes', 'distance_km': 598.984, 'travel_time_seconds': 19226}]}"
Nice,Paris Saint-Germain,63990,1894.254,2841.381,car,"{'one_way_distance_km': 947.127, 'one_way_duration_seconds': 31995, 'one_way_emissions_kg_co2': 1420.6905, 'travel_steps': [{'step_type': 'car', 'from': 'Nice', 'to': 'Paris Saint-Germain', 'distance_km': 947.127, 'travel_time_seconds': 31995}, {'step_type': 'car', 'from': 'Paris Saint-Germain', 'to': 'Nice', 'distance_km': 947.127, 'travel_time_seconds': 31995}]}"
Nice,Reims,64954,1939.086,2908.629,car,"{'one_way_distance_km': 969.543, 'one_way_duration_seconds': 32477, 'one_way_emissions_kg_co2': 1454.3145, 'travel_steps': [{'step_type': 'car', 'from': 'Nice', 'to': 'Reims', 'distance_km': 969.543, 'travel_time_seconds': 32477}, {'step_type': 'car', 'from': 'Reims', 'to': 'Nice', 'distance_km': 969.543, 'travel_time_seconds': 32477}]}"
Nice,Rennes,79896,2376.784,3565.1760000000004,car,"{'one_way_distance_km': 1188.392, 'one_way_duration_seconds': 39948, 'one_way_emissions_kg_co2': 1782.5880000000002, 'travel_steps': [{'step_type': 'car', 'from': 'Nice', 'to': 'Rennes', 'distance_km': 1188.392, 'travel_time_seconds': 39948}, {'step_type': 'car', 'from': 'Rennes', 'to': 'Nice', 'distance_km': 1188.392, 'travel_time_seconds': 39948}]}"
Nice,Strasbourg,61430,1577.282,2365.923,car,"{'one_way_distance_km': 788.641, 'one_way_duration_seconds': 30715, 'one_way_emissions_kg_co2': 1182.9615, 'travel_steps': [{'step_type': 'car', 'from': 'Nice', 'to': 'Strasbourg', 'distance_km': 788.641, 'travel_time_seconds': 30715}, {'step_type': 'car', 'from': 'Strasbourg', 'to': 'Nice', 'distance_km': 788.641, 'travel_time_seconds': 30715}]}"
Nice,Saint-Étienne,34368,977.496,1466.244,car,"{'one_way_distance_km': 488.748, 'one_way_duration_seconds': 17184, 'one_way_emissions_kg_co2': 733.122, 'travel_steps': [{'step_type': 'car', 'from': 'Nice', 'to': 'Saint-Étienne', 'distance_km': 488.748, 'travel_time_seconds': 17184}, {'step_type': 'car', 'from': 'Saint-Étienne', 'to': 'Nice', 'distance_km': 488.748, 'travel_time_seconds': 17184}]}"
Nice,Toulouse,40414,1123.768,1685.652,car,"{'one_way_distance_km': 561.884, 'one_way_duration_seconds': 20207, 'one_way_emissions_kg_co2': 842.826, 'travel_steps': [{'step_type': 'car', 'from': 'Nice', 'to': 'Toulouse', 'distance_km': 561.884, 'travel_time_seconds': 20207}, {'step_type': 'car', 'from': 'Toulouse', 'to': 'Nice', 'distance_km': 561.884, 'travel_time_seconds': 20207}]}"
Paris Saint-Germain,Reims,11972,299.552,449.328,car,"{'one_way_distance_km': 149.776, 'one_way_duration_seconds': 5986, 'one_way_emissions_kg_co2': 224.66400000000002, 'travel_steps': [{'step_type': 'car', 'from': 'Paris Saint-Germain', 'to': 'Reims', 'distance_km': 149.776, 'travel_time_seconds': 5986}, {'step_type': 'car', 'from': 'Reims', 'to': 'Paris Saint-Germain', 'distance_km': 149.776, 'travel_time_seconds': 5986}]}"
Paris Saint-Germain,Rennes,24474,700.44,1050.66,car,"{'one_way_distance_km': 350.22, 'one_way_duration_seconds': 12237, 'one_way_emissions_kg_co2': 525.33, 'travel_steps': [{'step_type': 'car', 'from': 'Paris Saint-Germain', 'to': 'Rennes', 'distance_km': 350.22, 'travel_time_seconds': 12237}, {'step_type': 'car', 'from': 'Rennes', 'to': 'Paris Saint-Germain', 'distance_km': 350.22, 'travel_time_seconds': 12237}]}"
Paris Saint-Germain,Strasbourg,35488,997.72,1496.58,car,"{'one_way_distance_km': 498.86, 'one_way_duration_seconds': 17744, 'one_way_emissions_kg_co2': 748.29, 'travel_steps': [{'step_type': 'car', 'from': 'Paris Saint-Germain', 'to': 'Strasbourg', 'distance_km': 498.86, 'travel_time_seconds': 17744}, {'step_type': 'car', 'from': 'Strasbourg', 'to': 'Paris Saint-Germain', 'distance_km': 498.86, 'travel_time_seconds': 17744}]}"
Paris Saint-Germain,Saint-Étienne,35500,1087.488,1631.232,car,"{'one_way_distance_km': 543.744, 'one_way_duration_seconds': 17750, 'one_way_emissions_kg_co2': 815.616, 'travel_steps': [{'step_type': 'car', 'from': 'Paris Saint-Germain', 'to': 'Saint-Étienne', 'distance_km': 543.744, 'travel_time_seconds': 17750}, {'step_type': 'car', 'from': 'Saint-Étienne', 'to': 'Paris Saint-Germain', 'distance_km': 543.744, 'travel_time_seconds': 17750}]}"
Paris Saint-Germain,Toulouse,46214,1357.464,2036.196,car,"{'one_way_distance_km': 678.732, 'one_way_duration_seconds': 23107, 'one_way_emissions_kg_co2': 1018.098, 'travel_steps': [{'step_type': 'car', 'from': 'Paris Saint-Germain', 'to': 'Toulouse', 'distance_km': 678.732, 'travel_time_seconds': 23107}, {'step_type': 'car', 'from': 'Toulouse', 'to': 'Paris Saint-Germain', 'distance_km': 678.732, 'travel_time_seconds': 23107}]}"
Reims,Rennes,34490,982.356,1473.534,car,"{'one_way_distance_km': 491.178, 'one_way_duration_seconds': 17245, 'one_way_emissions_kg_co2': 736.7669999999999, 'travel_steps': [{'step_type': 'car', 'from': 'Reims', 'to': 'Rennes', 'distance_km': 491.178, 'travel_time_seconds': 17245}, {'step_type': 'car', 'from': 'Rennes', 'to': 'Reims', 'distance_km': 491.178, 'travel_time_seconds': 17245}]}"
Reims,Strasbourg,25036,701.356,1052.034,car,"{'one_way_distance_km': 350.678, 'one_way_duration_seconds': 12518, 'one_way_emissions_kg_co2': 526.0169999999999, 'travel_steps': [{'step_type': 'car', 'from': 'Reims', 'to': 'Strasbourg', 'distance_km': 350.678, 'travel_time_seconds': 12518}, {'step_type': 'car', 'from': 'Strasbourg', 'to': 'Reims', 'distance_km': 350.678, 'travel_time_seconds': 12518}]}"
Reims,Saint-Étienne,37210,1093.444,1640.166,car,"{'one_way_distance_km': 546.722, 'one_way_duration_seconds': 18605, 'one_way_emissions_kg_co2': 820.083, 'travel_steps': [{'step_type': 'car', 'from': 'Reims', 'to': 'Saint-Étienne', 'distance_km': 546.722, 'travel_time_seconds': 18605}, {'step_type': 'car', 'from': 'Saint-Étienne', 'to': 'Reims', 'distance_km': 546.722, 'travel_time_seconds': 18605}]}"
Reims,Toulouse,56230,1639.38,2459.07,car,"{'one_way_distance_km': 819.69, 'one_way_duration_seconds': 28115, 'one_way_emissions_kg_co2': 1229.535, 'travel_steps': [{'step_type': 'car', 'from': 'Reims', 'to': 'Toulouse', 'distance_km': 819.69, 'travel_time_seconds': 28115}, {'step_type': 'car', 'from': 'Toulouse', 'to': 'Reims', 'distance_km': 819.69, 'travel_time_seconds': 28115}]}"
Rennes,Strasbourg,56680,1672.35,2508.5249999999996,car,"{'one_way_distance_km': 836.175, 'one_way_duration_seconds': 28340, 'one_way_emissions_kg_co2': 1254.2624999999998, 'travel_steps': [{'step_type': 'car', 'from': 'Rennes', 'to': 'Strasbourg', 'distance_km': 836.175, 'travel_time_seconds': 28340}, {'step_type': 'car', 'from': 'Strasbourg', 'to': 'Rennes', 'distance_km': 836.175, 'travel_time_seconds': 28340}]}"
Rennes,Saint-Étienne,45768,1396.826,2095.239,car,"{'one_way_distance_km': 698.413, 'one_way_duration_seconds': 22884, 'one_way_emissions_kg_co2': 1047.6195, 'travel_steps': [{'step_type': 'car', 'from': 'Rennes', 'to': 'Saint-Étienne', 'distance_km': 698.413, 'travel_time_seconds': 22884}, {'step_type': 'car', 'from': 'Saint-Étienne', 'to': 'Rennes', 'distance_km': 698.413, 'travel_time_seconds': 22884}]}"
Rennes,Toulouse,46092,1411.188,2116.7819999999997,car,"{'one_way_distance_km': 705.594, 'one_way_duration_seconds': 23046, 'one_way_emissions_kg_co2': 1058.3909999999998, 'travel_steps': [{'step_type': 'car', 'from': 'Rennes', 'to': 'Toulouse', 'distance_km': 705.594, 'travel_time_seconds': 23046}, {'step_type': 'car', 'from': 'Toulouse', 'to': 'Rennes', 'distance_km': 705.594, 'travel_time_seconds': 23046}]}"
Strasbourg,Saint-Étienne,39942,1106.09,1659.1349999999998,car,"{'one_way_distance_km': 553.045, 'one_way_duration_seconds': 19971, 'one_way_emissions_kg_co2': 829.5674999999999, 'travel_steps': [{'step_type': 'car', 'from': 'Strasbourg', 'to': 'Saint-Étienne', 'distance_km': 553.045, 'travel_time_seconds': 19971}, {'step_type': 'car', 'from': 'Saint-Étienne', 'to': 'Strasbourg', 'distance_km': 553.045, 'travel_time_seconds': 19971}]}"
Strasbourg,Toulouse,67722,1956.148,2934.222,car,"{'one_way_distance_km': 978.074, 'one_way_duration_seconds': 33861, 'one_way_emissions_kg_co2': 1467.1109999999999, 'travel_steps': [{'step_type': 'car', 'from': 'Strasbourg', 'to': 'Toulouse', 'distance_km': 978.074, 'travel_time_seconds': 33861}, {'step_type': 'car', 'from': 'Toulouse', 'to': 'Strasbourg', 'distance_km': 978.074, 'travel_time_seconds': 33861}]}"
Saint-Étienne,Toulouse,35970,1080.15,1620.225,car,"{'one_way_distance_km': 540.075, 'one_way_duration_seconds': 17985, 'one_way_emissions_kg_co2': 810.1125, 'travel_steps': [{'step_type': 'car', 'from': 'Saint-Étienne', 'to': 'Toulouse', 'distance_km': 540.075, 'travel_time_seconds': 17985}, {'step_type': 'car', 'from': 'Toulouse', 'to': 'Saint-Étienne', 'distance_km': 540.075, 'travel_time_seconds': 17985}]}"
